#Wavelength,Qabs,Qsca,Qext
400,3.9233573678767705E-14,4.318834708844243E-14,8.242192076721014E-14
402.7027027027027,3.919080651325216E-14,4.317312127487181E-14,8.236392778812397E-14
405.4054054054054,3.9151963731419786E-14,4.3165566959252536E-14,8.231753069067232E-14
408.10810810810807,3.911761099286441E-14,4.316546103444791E-14,8.228307202731231E-14
410.8108108108108,3.908827036685233E-14,4.3172549088513175E-14,8.226081945536551E-14
413.5135135135135,3.9066419433506336E-14,4.318300998080813E-14,8.224942941431447E-14
416.2162162162162,3.90739679496383E-14,4.3158457389064484E-14,8.223242533870279E-14
418.9189189189189,3.9088118378875686E-14,4.3139472112587465E-14,8.222759049146316E-14
421.6216216216216,3.910919283567294E-14,4.312564151716808E-14,8.223483435284102E-14
424.3243243243243,3.913747040324649E-14,4.311654140542033E-14,8.225401180866681E-14
427.02702702702703,3.9173188755414874E-14,4.3111739109945994E-14,8.228492786536087E-14
429.72972972972974,3.921654083713728E-14,4.311081325776934E-14,8.232735409490663E-14
432.4324324324324,3.930388772114318E-14,4.310885414838899E-14,8.241274186953217E-14
435.1351351351351,3.9412981696883655E-14,4.3106980344807466E-14,8.251996204169111E-14
437.8378378378378,3.952935253272687E-14,4.310637037203262E-14,8.263572290475948E-14
440.5405405405405,3.9653026454178044E-14,4.3106635608371403E-14,8.275966206254944E-14
443.2432432432432,3.9784008876553517E-14,4.310740053208751E-14,8.289140940864102E-14
445.94594594594594,3.992228586919905E-14,4.3108303940807956E-14,8.303058981000701E-14
448.64864864864865,4.006782553849774E-14,4.3108999988610555E-14,8.317682552710829E-14
451.35135135135135,4.022759606287113E-14,4.3095050865551995E-14,8.332264692842313E-14
454.05405405405406,4.0429454933204536E-14,4.3007949918546137E-14,8.343740485175067E-14
456.7567567567568,4.0638228214926146E-14,4.291633203958151E-14,8.355456025450765E-14
459.4594594594594,4.0853748749921814E-14,4.281983637142063E-14,8.367358512134245E-14
462.16216216216213,4.107583369251303E-14,4.27181271672268E-14,8.379396085973983E-14
464.86486486486484,4.1304285562068365E-14,4.261089423292354E-14,8.391517979499191E-14
467.56756756756755,4.153889320844521E-14,4.2497853261918415E-14,8.403674647036363E-14
470.27027027027026,4.177943279883632E-14,4.237874602526296E-14,8.415817882409928E-14
472.97297297297297,4.2014842787261513E-14,4.244323128776073E-14,8.445807407502224E-14
475.6756756756757,4.224635786493065E-14,4.265939561937121E-14,8.490575348430187E-14
478.37837837837833,4.24809861414245E-14,4.289796794429383E-14,8.537895408571833E-14
481.08108108108115,4.2718314266251865E-14,4.316063711367584E-14,8.587895137992771E-14
483.78378378378375,4.2957873382278415E-14,4.344919698760753E-14,8.640707036988594E-14
486.48648648648646,4.319911761061088E-14,4.376556731101643E-14,8.696468492162731E-14
489.18918918918916,4.344147729154183E-14,4.41117557414153E-14,8.755323303295713E-14
491.8918918918919,4.3684247728289194E-14,4.448994197312289E-14,8.817418970141209E-14
