#Wavelength,Qabs,Qsca,Qext
400,1.1123413488037132E-16,5.5124300664333226E-18,1.1674656494680465E-16
402.7027027027027,1.1056410846479341E-16,5.4473892420246804E-18,1.160114977068181E-16
405.4054054054054,1.0990335201230367E-16,5.3836476777160395E-18,1.1528699969001971E-16
408.10810810810807,1.0925166410609583E-16,5.3211696838031805E-18,1.14572833789899E-16
410.8108108108108,1.0860884914855069E-16,5.25992082061658E-18,1.1386876996916726E-16
413.5135135135135,1.079823386910871E-16,5.199310418459757E-18,1.1318164910954685E-16
416.2162162162162,1.0745291446031206E-16,5.1334573683388064E-18,1.1258637182865086E-16
418.9189189189189,1.0693132394298165E-16,5.068904451481159E-18,1.120002283944628E-16
421.6216216216216,1.0641740335922036E-16,5.0056167931845306E-18,1.1142302015240489E-16
424.3243243243243,1.05910993575845E-16,4.943560706112951E-18,1.1085455428195795E-16
427.02702702702703,1.0541193994349057E-16,4.882703640250509E-18,1.1029464358374108E-16
429.72972972972974,1.0492009213553833E-16,4.823014137316244E-18,1.0974310627285457E-16
432.4324324324324,1.0494398394876225E-16,4.778019262298207E-18,1.0972200321106046E-16
435.1351351351351,1.0518023746061826E-16,4.739544512721983E-18,1.0991978197334025E-16
437.8378378378378,1.0542656272960992E-16,4.702166004940594E-18,1.1012872873455051E-16
440.5405405405405,1.0568300699995857E-16,4.665864190342841E-18,1.1034887119030141E-16
443.2432432432432,1.0594962317159228E-16,4.6306204316703366E-18,1.1058024360326261E-16
445.94594594594594,1.0622646981906781E-16,4.596416978753668E-18,1.1082288679782148E-16
448.64864864864865,1.0651361122706199E-16,4.5632369429552225E-18,1.110768481700172E-16
451.35135135135135,1.0683920167597048E-16,4.529444137750281E-18,1.1136864581372077E-16
454.05405405405406,1.0731609862801447E-16,4.488542581858498E-18,1.1180464120987298E-16
456.7567567567568,1.078048382435833E-16,4.448580783852122E-18,1.1225341902743543E-16
459.4594594594594,1.0830546476385255E-16,4.409541260901882E-18,1.1271500602475442E-16
462.16216216216213,1.0881806709099133E-16,4.371400863112056E-18,1.1318946795410339E-16
464.86486486486484,1.0934269078385944E-16,4.334142883194378E-18,1.1367683366705382E-16
467.56756756756755,1.098793962948442E-16,4.2977494621059805E-18,1.1417714575695018E-16
470.27027027027026,1.1042824393645336E-16,4.262203323173802E-18,1.1469044725962717E-16
