#Wavelength,Qabs,Qsca,Qext
400,3.1369684788405805E-14,3.430885848048175E-14,6.567854326888756E-14
402.7027027027027,3.1434095500763027E-14,3.4356802175234526E-14,6.579089767599755E-14
405.4054054054054,3.150605677057181E-14,3.440590408120148E-14,6.591196085177329E-14
408.10810810810807,3.158553320235944E-14,3.445579823477435E-14,6.604133143713379E-14
410.8108108108108,3.167246533473075E-14,3.450612499203049E-14,6.617859032676125E-14
413.5135135135135,3.1768398749841293E-14,3.455322516496474E-14,6.632162391480603E-14
416.2162162162162,3.189054118154184E-14,3.456093032241528E-14,6.645147150395712E-14
418.9189189189189,3.2019746104172914E-14,3.456694257978592E-14,6.658668868395883E-14
421.6216216216216,3.215584325787776E-14,3.457091493737095E-14,6.67267581952487E-14
424.3243243243243,3.229864599312543E-14,3.4572513745751253E-14,6.687115973887668E-14
427.02702702702703,3.244795255404663E-14,3.457141910607525E-14,6.701937166012188E-14
429.72972972972974,3.2603547326014515E-14,3.4567325205377545E-14,6.717087253139205E-14
432.4324324324324,3.2789145861523193E-14,3.4548351686534976E-14,6.733749754805817E-14
435.1351351351351,3.2989860686215656E-14,3.452084725456086E-14,6.751070794077652E-14
437.8378378378378,3.3195919406538523E-14,3.448921836416227E-14,6.76851377707008E-14
440.5405405405405,3.340713692830753E-14,3.4453339942779664E-14,6.786047687108719E-14
443.2432432432432,3.362332470727231E-14,3.4413106536237E-14,6.803643124350932E-14
445.94594594594594,3.384429147026804E-14,3.436843197767654E-14,6.821272344794457E-14
448.64864864864865,3.406984389140688E-14,3.4319249012982166E-14,6.838909290438905E-14
451.35135135135135,3.4304820039248935E-14,3.425191265015357E-14,6.85567326894025E-14
454.05405405405406,3.456864894343762E-14,3.411045870480526E-14,6.867910764824288E-14
456.7567567567568,3.483565109424899E-14,3.396147784995253E-14,6.879712894420152E-14
459.4594594594594,3.5105544442863965E-14,3.3804989078773394E-14,6.891053352163736E-14
462.16216216216213,3.5378045977206143E-14,3.364103440179348E-14,6.901908037899962E-14
464.86486486486484,3.5652872358967216E-14,3.34696779906101E-14,6.912255034957732E-14
467.56756756756755,3.592974055636648E-14,3.329100525749054E-14,6.922074581385702E-14
470.27027027027026,3.6208368426665393E-14,3.310512187880876E-14,6.931349030547415E-14
472.97297297297297,3.648867231504442E-14,3.308769946849937E-14,6.957637178354379E-14
475.6756756756757,3.677262951471884E-14,3.3210436919878877E-14,6.998306643459772E-14
478.37837837837833,3.706051174208136E-14,3.335418294011257E-14,7.041469468219394E-14
481.08108108108115,3.735209857124779E-14,3.3520583818331147E-14,7.087268238957893E-14
483.78378378378375,3.764712401995541E-14,3.371137795698368E-14,7.13585019769391E-14
486.48648648648646,3.7945269667141376E-14,3.3928407657579724E-14,7.18736773247211E-14
489.18918918918916,3.824615663714008E-14,3.4173632658888085E-14,7.241978929602816E-14
491.8918918918919,3.854933625167335E-14,3.444914563536844E-14,7.29984818870418E-14
494.5945945945946,3.885427903631661E-14,3.4757189932379755E-14,7.361146896869637E-14
497.2972972972973,3.905987610919364E-14,3.566705431973677E-14,7.47269304289304E-14
500,3.9134200121276864E-14,3.7227568000386395E-14,7.636176812166325E-14
502.70270270270277,3.91506705435308E-14,3.89466501078918E-14,7.80973206514226E-14
505.4054054054055,3.9098467863037714E-14,4.083808822543383E-14,7.993655608847155E-14
508.10810810810807,3.896569401766534E-14,4.291721801187079E-14,8.188291202953612E-14
