#Wavelength,Qabs,Qsca,Qext
400,3.4664762415009118E-15,6.256715731226947E-16,4.0921478146236065E-15
402.7027027027027,3.439309911772773E-15,6.145597800363529E-16,4.053869691809126E-15
405.4054054054054,3.41258808382269E-15,6.037739906802601E-16,4.01636207450295E-15
408.10810810810807,3.3863017832600887E-15,5.933017613016857E-16,3.979603544561775E-15
410.8108108108108,3.3604421505435254E-15,5.831312070469834E-16,3.9435733575905085E-15
413.5135135135135,3.3351463691332044E-15,5.731775102820114E-16,3.9083238794152155E-15
416.2162162162162,3.3119683208369554E-15,5.626664828985719E-16,3.874634803735527E-15
418.9189189189189,3.289203997335612E-15,5.524598318417033E-16,3.841663829177315E-15
421.6216216216216,3.2668443116621296E-15,5.425460257322836E-16,3.809390337394413E-15
424.3243243243243,3.2448803607063953E-15,5.329140540404146E-16,3.77779441474681E-15
427.02702702702703,3.2233034273845225E-15,5.235534004530092E-16,3.746856827837532E-15
429.72972972972974,3.202104980543092E-15,5.144540181845975E-16,3.7165589987276896E-15
432.4324324324324,3.1943635766714577E-15,5.068196832036492E-16,3.701183259875107E-15
435.1351351351351,3.192278844165272E-15,4.999048753722807E-16,3.6921837195375525E-15
437.8378378378378,3.1906411237262692E-15,4.932169441074709E-16,3.68385806783374E-15
440.5405405405405,3.1894476862346673E-15,4.867480571058165E-16,3.6761957433404836E-15
443.2432432432432,3.1886932413703618E-15,4.8049110319711E-16,3.669184344567472E-15
445.94594594594594,3.1883737377059695E-15,4.744392087697731E-16,3.662812946475743E-15
448.64864864864865,3.1884854156549836E-15,4.685858285127134E-16,3.657071244167697E-15
451.35135135135135,3.1895978744800105E-15,4.627290915280724E-16,3.652326966008083E-15
454.05405405405406,3.194004633193253E-15,4.560896485706177E-16,3.650094281763871E-15
456.7567567567568,3.1988511732433808E-15,4.496417098692665E-16,3.648492883112647E-15
459.4594594594594,3.2041331279438203E-15,4.4337875448505645E-16,3.647511882428877E-15
462.16216216216213,3.2098462476737965E-15,4.372945433286779E-16,3.647140791002474E-15
464.86486486486484,3.2159863866337517E-15,4.313831050211897E-16,3.647369491654941E-15
467.56756756756755,3.2225494900808906E-15,4.256387221375719E-16,3.6481882122184624E-15
470.27027027027026,3.229531580136303E-15,4.2005591849305524E-16,3.649587498629358E-15
472.97297297297297,3.262707175952375E-15,4.1997858765481E-16,3.682685763607185E-15
475.6756756756757,3.3161793453724977E-15,4.2425172972608213E-16,3.74043107509858E-15
478.37837837837833,3.371870149654565E-15,4.2915779880241444E-16,3.801027948456979E-15
481.08108108108115,3.4298715508318964E-15,4.3473617495480383E-16,3.8646077257867E-15
483.78378378378375,3.4902813936372086E-15,4.410310614319506E-16,3.931312455069159E-15
486.48648648648646,3.553203594844997E-15,4.480920872533551E-16,4.0012956820983524E-15
489.18918918918916,3.618749200429817E-15,4.559736827071755E-16,4.0747228831369925E-15
491.8918918918919,3.687032775546848E-15,4.647411473288872E-16,4.151773922875735E-15
494.5945945945946,3.7581780018150335E-15,4.744637362191211E-16,4.2326417380341545E-15
497.2972972972973,3.831907628746767E-15,4.944288239740334E-16,4.3263364527208E-15
500,3.898619514510264E-15,5.248856330774873E-16,4.423505147587751E-15
502.70270270270277,3.953312670395165E-15,5.574385040901132E-16,4.510751174485278E-15
505.4054054054055,3.9929082281891074E-15,5.919544790492233E-16,4.584862707238331E-15
508.10810810810807,4.0139647482734306E-15,6.281999323229755E-16,4.642164680596406E-15
510.8108108108108,4.012755082830672E-15,6.658179245977736E-16,4.678573007428446E-15
513.5135135135134,3.98540479754396E-15,7.043075674710288E-16,4.689712365014989E-15
516.2162162162163,3.928104284453021E-15,7.430093879067905E-16,4.6711136723598115E-15
518.918918918919,3.8373978200226174E-15,7.811016606448359E-16,4.618499480667453E-15
521.6216216216217,3.691741508097444E-15,8.0782753276609255E-16,4.499569040863537E-15
524.3243243243244,3.4770845012494362E-15,8.0476420973425595E-16,4.281848710983692E-15
527.0270270270271,3.259053828482229E-15,7.985674413602786E-16,4.0576212698425075E-15
529.7297297297298,3.040686398716031E-15,7.895568702421432E-16,3.830243268958174E-15
532.4324324324324,2.8246943926028775E-15,7.780854707898832E-16,3.60277986339276E-15
535.1351351351352,2.6134059256215975E-15,7.645204349181524E-16,3.37792636053975E-15
537.8378378378378,2.4087368613672E-15,7.492300954482144E-16,3.1579669568154144E-15
540.5405405405405,2.2121909346887423E-15,7.325668581962079E-16,2.94475779288495E-15
543.2432432432432,2.024879958259589E-15,7.148600692943376E-16,2.7397400275539267E-15
545.9459459459459,1.8475596451526825E-15,6.9640894995072E-16,2.5439685951034024E-15
548.6486486486486,1.6811725056715372E-15,6.774494507753053E-16,2.3586219564468424E-15
551.3513513513514,1.5518311286757386E-15,6.569582079246954E-16,2.208789336600434E-15
554.0540540540541,1.431362765264284E-15,6.369746170439076E-16,2.0683373823081917E-15
556.7567567567567,1.3193312387946869E-15,6.175512510547296E-16,1.9368824898494163E-15
559.4594594594595,1.2152772450831576E-15,5.987253157803178E-16,1.8140025608634755E-15
562.1621621621621,1.1187315438217308E-15,5.8052115865050995E-16,1.6992527024722408E-15
564.8648648648648,1.0292252072463385E-15,5.629525036976993E-16,1.5921777109440377E-15
567.5675675675675,9.462973816069788E-16,5.460244107046276E-16,1.4923217923116064E-15
570.2702702702703,8.695009871774184E-16,5.297349691657411E-16,1.3992359563431593E-15
572.972972972973,7.984067395299398E-16,5.140767457940195E-16,1.3124834853239593E-15
575.6756756756757,7.326058264395342E-16,4.990380085186055E-16,1.2316438349581396E-15
578.3783783783784,6.717115251150511E-16,4.846037518683775E-16,1.1563152769834285E-15
581.0810810810812,6.153599991626075E-16,4.707565480755953E-16,1.086116547238203E-15
583.7837837837839,5.693940123725318E-16,4.573126435917003E-16,1.026706655964232E-15
586.4864864864865,5.303691905164169E-16,4.443909424294846E-16,9.747601329459015E-16
589.1891891891893,4.941355351108348E-16,4.320702697228626E-16,9.262058048336974E-16
591.8918918918919,4.604696849208777E-16,4.2031583226577926E-16,8.807855171866569E-16
594.5945945945946,4.291676792840629E-16,4.090949278902524E-16,8.382626071743153E-16
597.2972972972973,4.0004322492217207E-16,3.9837685615517754E-16,7.984200810773496E-16
600,3.7292610559567813E-16,3.8813282195040864E-16,7.610589275460868E-16
602.7027027027027,3.47660727795626E-16,3.7833583548304124E-16,7.259965632786672E-16
605.4054054054054,3.241047941301365E-16,3.689606112212683E-16,6.930654053514048E-16
608.1081081081081,3.0212809565475153E-16,3.5998346773023694E-16,6.621115633849885E-16
610.8108108108107,2.8161141426208634E-16,3.513822298412374E-16,6.329936441033237E-16
613.5135135135135,2.624455262031844E-16,3.431361340743437E-16,6.055816602775281E-16
616.2162162162161,2.445302982981142E-16,3.3522573797712896E-16,5.797560362752432E-16
618.9189189189188,2.3030021379776447E-16,3.2810338076350665E-16,5.584035945612712E-16
621.6216216216216,2.175454524220831E-16,3.2136478384080685E-16,5.3891023626289E-16
624.3243243243244,2.0548550126577718E-16,3.1486249687757997E-16,5.203479981433571E-16
627.0270270270271,1.9407729814850545E-16,3.0858531478973007E-16,5.026626129382355E-16
629.7297297297298,1.8328079926349525E-16,3.0252267380235206E-16,4.858034730658473E-16
632.4324324324325,1.7305874443535055E-16,2.9666461012930104E-16,4.697233545646516E-16
635.1351351351352,1.633764421484467E-16,2.9100172146098576E-16,4.543781636094325E-16
637.8378378378379,1.5420157264859194E-16,2.8552513109935894E-16,4.397267037479509E-16
640.5405405405405,1.4550400738380127E-16,2.80226454544802E-16,4.2573046192860323E-16
