#Wavelength,Qabs,Qsca,Qext
300,2.5159777369943228E-14,1.4368816439545813E-14,3.952859380948904E-14
303.3783783783784,2.433334354539608E-14,1.2298935549365738E-14,3.663227909476182E-14
306.7567567567568,2.2945496985404015E-14,9.894571234000964E-15,3.284006821940498E-14
310.13513513513516,2.0982816419123582E-14,7.497499924519201E-15,2.848031634364278E-14
313.51351351351354,1.8897125883844302E-14,5.694110438778089E-15,2.4591236322622392E-14
316.8918918918919,1.6488801384227565E-14,4.422534586474089E-15,2.0911335970701654E-14
320.27027027027026,1.370710945828756E-14,3.720238075672355E-15,1.7427347533959915E-14
323.64864864864865,1.4420918396902552E-14,6.748562238806937E-15,2.1169480635709488E-14
327.02702702702703,1.3708109919127605E-14,1.0841837085608448E-14,2.4549947004736053E-14
330.4054054054054,1.0593319558572052E-14,1.648766156275528E-14,2.708098112132733E-14
333.7837837837838,9.34617845598884E-15,2.086819848751122E-14,3.021437694350006E-14
337.1621621621622,1.0437802504805604E-14,2.4210405191762586E-14,3.464820769656819E-14
340.5405405405406,1.201851143382954E-14,2.8140206954289027E-14,4.015871838811857E-14
343.9189189189189,1.4293211708365577E-14,3.255395557905924E-14,4.684716728742481E-14
347.2972972972973,1.7328620300463452E-14,3.751712994124953E-14,5.484575024171298E-14
350.6756756756757,2.0113694324603656E-14,4.3873723730403875E-14,6.398741805500753E-14
354.05405405405406,2.216009448514617E-14,5.2724246692184304E-14,7.488434117733048E-14
357.43243243243245,2.5879914546089005E-14,6.18957609599275E-14,8.77756755060165E-14
360.81081081081084,3.020664554469604E-14,7.258238938256565E-14,1.0278903492726169E-13
364.1891891891892,3.066263112584082E-14,7.997499447442996E-14,1.1063762560027078E-13
367.5675675675676,2.4450771758934715E-14,7.878304691419308E-14,1.032338186731278E-13
370.94594594594594,1.738475416984549E-14,7.338036518249511E-14,9.07651193523406E-14
374.3243243243243,1.202702387321918E-14,6.90981257771702E-14,8.112514965038937E-14
377.7027027027027,8.493811432446537E-15,6.68266737520162E-14,7.532048518446274E-14
381.0810810810811,6.2165295421819145E-15,6.6112335683379E-14,7.232886522556092E-14
384.4594594594595,5.221929356146304E-15,6.605026450512433E-14,7.127219386127064E-14
387.83783783783787,4.591313469627648E-15,6.650836993156295E-14,7.10996834011906E-14
391.21621621621625,4.139850031154798E-15,6.732889210330154E-14,7.146874213445634E-14
394.59459459459464,3.808418652842258E-15,6.838214768550761E-14,7.219056633834987E-14
397.97297297297297,3.559587359545144E-15,6.958141657634796E-14,7.314100393589311E-14
401.35135135135135,3.369302260941128E-15,7.086499785183273E-14,7.423430011277386E-14
404.72972972972974,3.219945748130848E-15,7.218966851397709E-14,7.540961426210793E-14
408.1081081081081,3.1001727099425997E-15,7.352067571094664E-14,7.662084842088924E-14
411.4864864864865,3.0019319114057232E-15,7.482922982896403E-14,7.783116174036976E-14
414.8648648648649,2.878903748672279E-15,7.616559705943021E-14,7.904450080810249E-14
418.2432432432433,2.7212478915948947E-15,7.754156813629239E-14,8.026281602788728E-14
421.62162162162167,2.573000407676521E-15,7.885971775819143E-14,8.143271816586795E-14
425,2.4317193612485567E-15,8.010243038974275E-14,8.253414975099131E-14
428.3783783783784,2.2955542356123916E-15,8.125268671758402E-14,8.35482409531964E-14
431.7567567567568,2.205669333962871E-15,8.224829973117201E-14,8.445396906513489E-14
435.13513513513516,2.188775334195491E-15,8.30575468349003E-14,8.52463221690958E-14
438.51351351351354,2.171663298238516E-15,8.375188574935765E-14,8.592354904759616E-14
441.89189189189193,2.1538001466868678E-15,8.431972231349751E-14,8.647352246018439E-14
445.2702702702703,2.1347368288030075E-15,8.475063607752356E-14,8.688537290632657E-14
448.6486486486487,2.114102497921953E-15,8.503561536046041E-14,8.714971785838237E-14
452.02702702702703,2.1172973710168405E-15,8.510310164262577E-14,8.722039901364261E-14
455.4054054054054,2.168088589754857E-15,8.488202658885059E-14,8.705011517860545E-14
458.7837837837838,2.214012708788679E-15,8.449805665721662E-14,8.67120693660053E-14
462.1621621621622,2.254777057096681E-15,8.395205761906869E-14,8.620683467616538E-14
465.5405405405406,2.2901545400962887E-15,8.324704445056484E-14,8.553719899066112E-14
468.91891891891896,2.319986417691256E-15,8.238802712395162E-14,8.470801354164288E-14
472.29729729729735,2.3273977376885176E-15,8.144240835510296E-14,8.376980609279148E-14
475.67567567567573,2.284629910459451E-15,8.052241353483848E-14,8.280704344529793E-14
479.05405405405406,2.2393583381749258E-15,7.946793449844284E-14,8.170729283661777E-14
482.43243243243245,2.1917944219721093E-15,7.828786035914957E-14,8.047965478112168E-14
485.8108108108109,2.1421817281768317E-15,7.699227765773864E-14,7.913445938591547E-14
489.18918918918916,2.0907880926308564E-15,7.559221579997792E-14,7.768300389260877E-14
492.56756756756766,2.0378977785299303E-15,7.409938182872986E-14,7.61372796072598E-14
495.945945945946,1.983793935163758E-15,7.252575234112147E-14,7.450954627628522E-14
499.3243243243244,1.9280791627767574E-15,7.08735148661731E-14,7.280159402894986E-14
502.70270270270277,1.87179274457025E-15,6.916546251095524E-14,7.103725525552549E-14
506.0810810810811,1.815217214588535E-15,6.741361742465429E-14,6.922883463924283E-14
509.4594594594595,1.758619998068854E-15,6.56295141657219E-14,6.738813416379075E-14
512.8378378378378,1.7022499550955476E-15,6.382405397828208E-14,6.552630393337763E-14
516.2162162162163,1.6463348802655962E-15,6.200739289102153E-14,6.365372777128713E-14
519.5945945945946,1.591079885184262E-15,6.018886220258574E-14,6.177994208777E-14
522.972972972973,1.5584354941597976E-15,5.834779315021668E-14,5.990622864437648E-14
526.3513513513514,1.5385147255363155E-15,5.650755594703234E-14,5.804607067256865E-14
529.7297297297298,1.517339810396611E-15,5.469395470056457E-14,5.6211294510961176E-14
533.1081081081081,1.4951131396292845E-15,5.2912302968282725E-14,5.440741610791201E-14
536.4864864864865,1.4720231064050132E-15,5.116707174090303E-14,5.263909484730804E-14
539.864864864865,1.448243519066906E-15,4.946194467584141E-14,5.091018819490832E-14
543.2432432432432,1.4239333974843427E-15,4.779987981983661E-14,4.9223813217320955E-14
546.6216216216217,1.399237086872433E-15,4.618317490079197E-14,4.7582411987664404E-14
550,1.356135403355247E-15,4.4656971104485206E-14,4.6013106507840454E-14
553.3783783783784,1.2892942316442336E-15,4.323176315360122E-14,4.4521057385245456E-14
556.7567567567568,1.2252043239452974E-15,4.184404442869175E-14,4.3069248752637046E-14
560.1351351351352,1.1638224633315475E-15,4.049502269962617E-14,4.165884516295772E-14
563.5135135135137,1.1050942884693882E-15,3.918553143462973E-14,4.029062572309912E-14
566.8918918918919,1.0489563057393158E-15,3.791607282387956E-14,3.896502912961888E-14
570.2702702702703,9.953377136095486E-16,3.668685866924609E-14,3.7682196382855635E-14
573.6486486486486,9.441620373195745E-16,3.5497848728627143E-14,3.6442010765946716E-14
577.0270270270271,8.953485786434926E-16,3.4348786254326355E-14,3.5244134832969845E-14
580.4054054054054,8.488136872600202E-16,3.323923058630098E-14,3.4088044273561003E-14
583.7837837837839,8.199690924400485E-16,3.2157787827160903E-14,3.297775691960095E-14
587.1621621621622,8.073044738025065E-16,3.110588145894811E-14,3.191318593275061E-14
590.5405405405405,7.947215200538173E-16,3.009403754699555E-14,3.088875906704937E-14
593.9189189189191,7.822444959447424E-16,2.9121061877866716E-14,2.990330637381146E-14
597.2972972972973,7.698943192387071E-16,2.8185721967294346E-14,2.8955616286533053E-14
600.6756756756757,7.576888832900122E-16,2.7286761499217146E-14,2.8044450382507158E-14
604.0540540540541,7.456433576659697E-16,2.6422912607037604E-14,2.7168555964703574E-14
607.4324324324325,7.337704672396791E-16,2.5592906241547914E-14,2.6326676708787594E-14
610.8108108108108,7.220807496336685E-16,2.4795480837086338E-14,2.5517561586720005E-14
614.1891891891893,7.105827912710242E-16,2.4029389477323845E-14,2.473997226859487E-14
617.5675675675677,6.949491376189437E-16,2.3297520266360766E-14,2.399246940397971E-14
620.9459459459459,6.654685093913483E-16,2.260725517943687E-14,2.3272723688828218E-14
624.3243243243244,6.372763501679551E-16,2.194275747282514E-14,2.2580033822993096E-14
627.7027027027027,6.103154396376606E-16,2.130303288620561E-14,2.191334832584327E-14
631.0810810810812,5.845287317225315E-16,2.0687226371361922E-14,2.1271755103084453E-14
634.4594594594595,5.598631883284144E-16,2.0094377944432676E-14,2.065424113276109E-14
