#Wavelength,Qabs,Qsca,Qext
300,1.1522571562568424E-15,6.622198735147182E-17,1.2184791436083143E-15
303.3783783783784,1.0696638977336326E-15,5.1279643696833814E-17,1.1209435414304665E-15
306.7567567567568,9.625515820944093E-16,3.68690642067619E-17,9.994206463011711E-16
310.13513513513516,8.330069688862882E-16,2.477313307570688E-17,8.577801019619951E-16
313.51351351351354,7.440705103497536E-16,1.7640459202343584E-17,7.617109695520971E-16
316.8918918918919,6.467717194831107E-16,1.3003650700187762E-17,6.597753701832984E-16
320.27027027027026,5.325133553018264E-16,1.0426989612425002E-17,5.429403449142515E-16
323.64864864864865,6.893773565281572E-16,2.442272727627797E-17,7.138000838044352E-16
327.02702702702703,7.989796451658881E-16,5.042412225557676E-17,8.494037674214648E-16
330.4054054054054,7.438061526955317E-16,9.797167316511377E-17,8.417778258606454E-16
333.7837837837838,7.627712929041897E-16,1.546231861418247E-16,9.173944790460144E-16
337.1621621621622,9.90436587262776E-16,2.2900018487993437E-16,1.2194367721427102E-15
340.5405405405406,1.3405104969510817E-15,3.5627210346432476E-16,1.6967826004154065E-15
343.9189189189189,1.8540910569370708E-15,5.694539344448855E-16,2.4235449913819563E-15
347.2972972972973,2.557888070626177E-15,9.254868664161613E-16,3.4833749370423383E-15
350.6756756756757,3.632056030413887E-15,1.6175765640250168E-15,5.249632594438904E-15
354.05405405405406,5.4665700657490794E-15,3.016412253200601E-15,8.48298231894968E-15
357.43243243243245,7.251553066647373E-15,4.615340396701942E-15,1.1866893463349316E-14
360.81081081081084,7.975190313472862E-15,5.851585934601817E-15,1.3826776248074679E-14
364.1891891891892,6.422350749578342E-15,5.4586866401462266E-15,1.1881037389724568E-14
367.5675675675676,4.091916508297662E-15,4.063106537151418E-15,8.15502304544908E-15
370.94594594594594,2.59638419331579E-15,2.9208077451209508E-15,5.517191938436741E-15
374.3243243243243,1.674649170386449E-15,2.1369572878340522E-15,3.811606458220501E-15
377.7027027027027,1.1068187291915982E-15,1.6123672071400999E-15,2.719185936331698E-15
381.0810810810811,7.495496087380115E-16,1.2560803427741607E-15,2.0056299515121724E-15
384.4594594594595,5.822186555272016E-16,1.0267148569346062E-15,1.6089335124618077E-15
387.83783783783787,4.693958858363169E-16,8.593232948170096E-16,1.3287191806533265E-15
391.21621621621625,3.8517998020451345E-16,7.318119516226223E-16,1.1169919318271356E-15
394.59459459459464,3.208584077483496E-16,6.324502998082093E-16,9.533087075565589E-16
397.97297297297297,2.70781145879039E-16,5.535338745276297E-16,8.243150204066687E-16
401.35135135135135,2.3121419247998586E-16,4.899151261318733E-16,7.211293186118591E-16
404.72972972972974,1.9934707038940234E-16,4.376626771278693E-16,6.370097475172716E-16
408.1081081081081,1.7334166949199783E-16,3.94181153877287E-16,5.675228233692849E-16
411.4864864864865,1.5187114216578565E-16,3.5757575822662585E-16,5.094469003924116E-16
414.8648648648649,1.3262907593916636E-16,3.281301841620883E-16,4.607592601012547E-16
418.2432432432433,1.149046706492971E-16,3.0428762209796537E-16,4.1919229274726243E-16
421.62162162162167,9.97666839422477E-17,2.832185699234279E-16,3.829852538656756E-16
425,8.677286439724307E-17,2.6450115170015445E-16,3.512740160973975E-16
428.3783783783784,7.556826039460221E-17,2.4779007866720546E-16,3.2335833906180767E-16
431.7567567567568,6.731587776525145E-17,2.332192184989095E-16,3.0053509626416093E-16
435.13513513513516,6.232018518883831E-17,2.2068369682114794E-16,2.8300388200998623E-16
438.51351351351354,5.78216341161729E-17,2.0924487754536074E-16,2.6706651166153365E-16
441.89189189189193,5.375833453288043E-17,1.9877463909979707E-16,2.525329736326775E-16
445.2702702702703,5.007759897259794E-17,1.8916320602453967E-16,2.392408049971376E-16
448.6486486486487,4.673436148870345E-17,1.8031607263777693E-16,2.270504341264804E-16
452.02702702702703,4.421842050932423E-17,1.7201217623370313E-16,2.1623059674302737E-16
455.4054054054054,4.2886791356945544E-17,1.6409160829676512E-16,2.0697839965371068E-16
458.7837837837838,4.1607156116462945E-17,1.5678600505389735E-16,1.983931611703603E-16
462.1621621621622,4.03778350939908E-17,1.5003104321734364E-16,1.9040887831133444E-16
465.5405405405406,3.9197007799713006E-17,1.437690205338151E-16,1.829660283335281E-16
468.91891891891896,3.806281872754313E-17,1.3795138954473388E-16,1.76014208272277E-16
472.29729729729735,3.671346435143036E-17,1.3263190961691655E-16,1.693453739683469E-16
475.67567567567573,3.4755919413651483E-17,1.279085864548892E-16,1.6266450586854068E-16
479.05405405405406,3.29374430455266E-17,1.2346558055329357E-16,1.5640302359882017E-16
482.43243243243245,3.124569594083319E-17,1.1928018200151387E-16,1.5052587794234705E-16
485.8108108108109,2.966965012295753E-17,1.1533196980220332E-16,1.4500161992516086E-16
489.18918918918916,2.819942704062235E-17,1.1160253891786597E-16,1.3980196595848832E-16
492.56756756756766,2.6826158368790845E-17,1.0807526462286172E-16,1.3490142299165258E-16
495.945945945946,2.5541716902651692E-17,1.0473485955574323E-16,1.3027657645839493E-16
499.3243243243244,2.4328973002305323E-17,1.0155170519708347E-16,1.2588067819938878E-16
502.70270270270277,2.3192828437691157E-17,9.853163756798378E-17,1.2172446600567493E-16
506.0810810810811,2.2127250013180853E-17,9.566312583605662E-17,1.1779037584923748E-16
509.4594594594595,2.112677358181422E-17,9.293566041263881E-17,1.1406243399445303E-16
512.8378378378378,2.018644162634307E-17,9.033964540894357E-17,1.1052608703528663E-16
516.2162162162163,1.930174863768227E-17,8.786630415443088E-17,1.0716805279211315E-16
519.5945945945946,1.8468593186957908E-17,8.550759594996315E-17,1.0397618913692105E-16
522.972972972973,1.7938021816998398E-17,8.324065784204864E-17,1.0117867965904703E-16
526.3513513513514,1.758406513971391E-17,8.106692546816929E-17,9.86509906078832E-17
529.7297297297298,1.7238958200456586E-17,7.899021148257317E-17,9.622916968302976E-17
533.1081081081081,1.690253237829132E-17,7.700446300736754E-17,9.390699538565887E-17
536.4864864864865,1.6574609407078387E-17,7.510410410837024E-17,9.167871351544863E-17
539.864864864865,1.6255003877869935E-17,7.328399087260526E-17,8.953899475047519E-17
543.2432432432432,1.5943525329709244E-17,7.153937135934952E-17,8.748289668905877E-17
546.6216216216217,1.5639980011129256E-17,6.986584985538892E-17,8.550582986651818E-17
550,1.5138822304802452E-17,6.82989017476911E-17,8.343772405249354E-17
553.3783783783784,1.4379044150352282E-17,6.684440505689552E-17,8.12234492072478E-17
556.7567567567568,1.3658715214914379E-17,6.544089328430862E-17,7.9099608499223E-17
560.1351351351352,1.2975470662634131E-17,6.408589576105953E-17,7.706136642369366E-17
563.5135135135137,1.232710948879775E-17,6.277709255972392E-17,7.510420204852168E-17
566.8918918918919,1.1711581561167374E-17,6.151230350963989E-17,7.322388507080727E-17
570.2702702702703,1.1126990687206092E-17,6.028967915143469E-17,7.141666983864078E-17
573.6486486486486,1.0571523702667454E-17,5.910685906463977E-17,6.967838276730722E-17
577.0270270270271,1.0043531828649936E-17,5.796225414802931E-17,6.800578597667925E-17
