#Wavelength,Qabs,Qsca,Qext
300,3.912574736872602E-15,4.669053819050665E-16,4.3794801187776686E-15
303.3783783783784,3.5925110643924575E-15,3.557445856653473E-16,3.9482556500578046E-15
306.7567567567568,3.196514751934924E-15,2.5177015962194435E-16,3.4482849115568683E-15
310.13513513513516,2.7437224760510498E-15,1.6711972218542287E-16,2.9108421982364724E-15
313.51351351351354,2.4154489268236035E-15,1.168763052211232E-16,2.5323252320447266E-15
316.8918918918919,2.0712256311181894E-15,8.463310650367324E-17,2.1558587376218626E-15
320.27027027027026,1.6870549326615167E-15,6.670061367698023E-17,1.753755546338497E-15
323.64864864864865,2.0921145814573767E-15,1.4735348663273357E-16,2.23946806809011E-15
327.02702702702703,2.3117361396495484E-15,2.8599384265036777E-16,2.597729982299916E-15
330.4054054054054,2.0428942352512975E-15,5.18919836754149E-16,2.5618140720054467E-15
333.7837837837838,2.014656746502548E-15,7.752758970408972E-16,2.7899326435434455E-15
337.1621621621622,2.515676971843605E-15,1.0850972248786222E-15,3.600774196722227E-15
340.5405405405406,3.2488521286011464E-15,1.5705364297165135E-15,4.81938855831766E-15
343.9189189189189,4.2767925105722525E-15,2.298626743180695E-15,6.575419253752947E-15
347.2972972972973,5.575045500289599E-15,3.3577630440860547E-15,8.932808544375654E-15
350.6756756756757,6.8104230980937186E-15,5.083616838376321E-15,1.1894039936470039E-14
354.05405405405406,8.091483427986047E-15,8.028639375900847E-15,1.6120122803886896E-14
357.43243243243245,9.75013331464803E-15,1.1462966265953238E-14,2.121309958060127E-14
360.81081081081084,1.177077338628991E-14,1.608727434855127E-14,2.785804773484118E-14
364.1891891891892,1.3301904010544442E-14,2.1092069088259274E-14,3.4393973098803715E-14
367.5675675675676,1.2912197471864188E-14,2.3865740749274884E-14,3.677793822113907E-14
370.94594594594594,1.076440119568759E-14,2.2443961374723237E-14,3.320836257041083E-14
374.3243243243243,8.010351867355046E-15,1.8853191255228183E-14,2.6863543122583227E-14
377.7027027027027,5.604290177548192E-15,1.4981551924771994E-14,2.0585842102320186E-14
381.0810810810811,3.836701267128963E-15,1.173705109979613E-14,1.557375236692509E-14
384.4594594594595,2.9368655515296395E-15,9.404978967168265E-15,1.2341844518697905E-14
387.83783783783787,2.3209858832402783E-15,7.67621278166861E-15,9.997198664908888E-15
391.21621621621625,1.8651545364996245E-15,6.369208492008433E-15,8.234363028508058E-15
394.59459459459464,1.5224243629514022E-15,5.3665401202312954E-15,6.888964483182698E-15
397.97297297297297,1.2605503012497212E-15,4.585405121417033E-15,5.845955422666755E-15
401.35135135135135,1.05765168095279E-15,3.968461601840048E-15,5.026113282792838E-15
404.72972972972974,8.973882103577742E-16,3.472174036734286E-15,4.36956224709206E-15
408.1081081081081,7.690298931537286E-16,3.067474402913479E-15,3.836504296067207E-15
411.4864864864865,6.649157236006724E-16,2.7333275985023726E-15,3.398243322103045E-15
414.8648648648649,5.741364789615762E-16,2.4688574951686495E-15,3.042993974130226E-15
418.2432432432433,4.926271213966609E-16,2.257542083295119E-15,2.75016920469178E-15
421.62162162162167,4.2390722994583826E-16,2.0735295362868484E-15,2.4974367662326867E-15
425,3.6564040803192756E-16,1.9123418039534122E-15,2.2779822119853396E-15
428.3783783783784,3.1597670421925387E-16,1.7703651865621267E-15,2.0863418907813805E-15
431.7567567567568,2.794795214017366E-16,1.6477862694019363E-15,1.9272657908036728E-15
435.13513513513516,2.5706383289313695E-16,1.5430633066945593E-15,1.8001271395876964E-15
438.51351351351354,2.3706807373784126E-16,1.4486604439835388E-15,1.6857285177213802E-15
441.89189189189193,2.1916705573429787E-16,1.363255448955435E-15,1.5824225046897328E-15
445.2702702702703,2.0308716251295547E-16,1.2857257599368358E-15,1.4888129224497913E-15
448.6486486486487,1.8859739874385164E-16,1.2151221283709414E-15,1.403719527114793E-15
452.02702702702703,1.7761079392182596E-16,1.1495939573028708E-15,1.3272047512246968E-15
455.4054054054054,1.7148799183517161E-16,1.0878272796342516E-15,1.2593152714694232E-15
458.7837837837838,1.6567721295089652E-16,1.0314151640988132E-15,1.1970923770497098E-15
462.1621621621622,1.6015927732167445E-16,9.797405274988464E-16,1.1398998048205208E-15
465.5405405405406,1.5491612364188814E-16,9.322733335207683E-16,1.0871894571626564E-15
468.91891891891896,1.4993081045774769E-16,8.885562379886694E-16,1.0384870484464171E-15
472.29729729729735,1.4417189514893932E-16,8.48863521941989E-16,9.930354170909284E-16
