#Wavelength,Qabs,Qsca,Qext
300,5.005223599410995E-14,3.729026143683243E-14,8.734249743094238E-14
303.3783783783784,4.928702171145771E-14,3.337913708042952E-14,8.266615879188724E-14
306.7567567567568,4.761946231311222E-14,2.843907994380642E-14,7.605854225691865E-14
310.13513513513516,4.490165378973393E-14,2.29881250419289E-14,6.788977883166284E-14
313.51351351351354,4.135823838855353E-14,1.8369288024970433E-14,5.972752641352396E-14
316.8918918918919,3.684589658652248E-14,1.49244456371392E-14,5.177034222366168E-14
320.27027027027026,3.1298164159625587E-14,1.3108555555978924E-14,4.440671971560451E-14
323.64864864864865,3.1166786860963E-14,2.216748557066399E-14,5.3334272431626985E-14
327.02702702702703,2.8237183854704238E-14,3.3555513971352407E-14,6.179269782605664E-14
330.4054054054054,2.0840623436164316E-14,4.840206766119002E-14,6.924269109735434E-14
333.7837837837838,1.7627972848708108E-14,5.84364420091602E-14,7.60644148578683E-14
337.1621621621622,1.8824852737787977E-14,6.479481031157449E-14,8.361966304936246E-14
340.5405405405406,2.0545265582006186E-14,7.184524108965457E-14,9.239050667166076E-14
343.9189189189189,2.3019316968382176E-14,7.93620759930133E-14,1.0238139296139548E-13
347.2972972972973,2.645604936609384E-14,8.742358157238009E-14,1.1387963093847394E-13
350.6756756756757,3.125530975000628E-14,9.730376766690009E-14,1.2855907741690637E-13
354.05405405405406,3.893409336558057E-14,1.1002120144064538E-13,1.4895529480622595E-13
357.43243243243245,4.422276559567458E-14,1.198480084951193E-13,1.6407077409079388E-13
360.81081081081084,3.8294248197782744E-14,1.2501228419389586E-13,1.633065323916786E-13
364.1891891891892,2.699809920936695E-14,1.2786056597402934E-13,1.548586651833963E-13
367.5675675675676,1.9500331968733728E-14,1.328585477326582E-13,1.5235887970139193E-13
370.94594594594594,1.5973742413324418E-14,1.3888148277976617E-13,1.5485522519309059E-13
374.3243243243243,1.3942663905872456E-14,1.4584061119306303E-13,1.5978327509893548E-13
377.7027027027027,1.2564493442655266E-14,1.5325218764594036E-13,1.6581668108859562E-13
381.0810810810811,1.1450111810910781E-14,1.6054580897529255E-13,1.7199592078620332E-13
384.4594594594595,1.131872236798286E-14,1.6532765079864555E-13,1.766463731666284E-13
387.83783783783787,1.1285363122739597E-14,1.6871838531909362E-13,1.8000374844183322E-13
391.21621621621625,1.1162370305223872E-14,1.7058914543303274E-13,1.8175151573825662E-13
394.59459459459464,1.0913670609305005E-14,1.7067704686472294E-13,1.8159071747402796E-13
397.97297297297297,1.052663243652234E-14,1.6891384499098173E-13,1.7944047742750407E-13
401.35135135135135,1.0013435420244622E-14,1.654633666867821E-13,1.7547680210702672E-13
404.72972972972974,9.398828572995574E-15,1.6065100658053706E-13,1.7004983515353263E-13
408.1081081081081,8.720319791897356E-15,1.5491878755444657E-13,1.6363910734634393E-13
411.4864864864865,8.01676114973195E-15,1.4872541856293535E-13,1.567421797126673E-13
414.8648648648649,7.244520661654507E-15,1.429250174926268E-13,1.5016953815428133E-13
418.2432432432433,6.428686264384476E-15,1.3775012353493216E-13,1.4417880979931664E-13
421.62162162162167,5.677641912158392E-15,1.3282338238904587E-13,1.3850102430120427E-13
425,4.997994839673847E-15,1.2827425193546884E-13,1.3327224677514269E-13
428.3783783783784,4.3907557327910226E-15,1.2417633603691966E-13,1.2856709176971067E-13
431.7567567567568,3.9340633520612084E-15,1.206033381305738E-13,1.24537401482635E-13
435.13513513513516,3.6549339812940495E-15,1.1756238262139153E-13,1.2121731660268558E-13
438.51351351351354,3.4036049115348893E-15,1.1494914462935612E-13,1.18352749540891E-13
441.89189189189193,3.178297272307244E-15,1.1273418658649811E-13,1.1591248385880535E-13
445.2702702702703,2.9769094946604693E-15,1.108838767420395E-13,1.1386078623669998E-13
448.6486486486487,2.7972268596369422E-15,1.0936343691471821E-13,1.1216066377435515E-13
452.02702702702703,2.6693775228219046E-15,1.080873876610968E-13,1.107567651839187E-13
455.4054054054054,2.616715101485531E-15,1.0698649664967944E-13,1.0960321175116497E-13
458.7837837837838,2.570629119882919E-15,1.0613724770244418E-13,1.087078768223271E-13
462.1621621621622,2.5307892687165174E-15,1.055081704341346E-13,1.0803895970285111E-13
465.5405405405406,2.496823066297794E-15,1.0507156523278079E-13,1.0756838829907858E-13
468.91891891891896,2.468340748195603E-15,1.048031231454423E-13,1.072714638936379E-13
472.29729729729735,2.4268432378436444E-15,1.0471698771830939E-13,1.0714383095615304E-13
475.67567567567573,2.3428802575428303E-15,1.0485113122615839E-13,1.0719401148370122E-13
479.05405405405406,2.2673425877703464E-15,1.050894948237071E-13,1.0735683741147745E-13
482.43243243243245,2.1993144670568623E-15,1.0541983061799356E-13,1.0761914508505042E-13
