#Wavelength,Qabs,Qsca,Qext
300,1.8225452096205658E-14,9.328570942799915E-15,2.7554023039005573E-14
303.3783783783784,1.7514034509495988E-14,7.797987728133505E-15,2.5312022237629492E-14
306.7567567567568,1.6358879631265255E-14,6.091343016920966E-15,2.245022264818622E-14
310.13513513513516,1.4786209962293534E-14,4.468216134456205E-15,1.925442609674974E-14
313.51351351351354,1.3224471890620875E-14,3.302854614594992E-15,1.6527326505215868E-14
316.8918918918919,1.1464137970688828E-14,2.498771004489173E-15,1.3962908975178E-14
320.27027027027026,9.458250255344759E-15,2.0475521679097063E-15,1.1505802423254466E-14
323.64864864864865,1.0193680412352649E-14,3.809293434119732E-15,1.4002973846472381E-14
327.02702702702703,9.901516782276549E-15,6.255790068203509E-15,1.6157306850480058E-14
330.4054054054054,7.81595416244109E-15,9.690639135282774E-15,1.7506593297723862E-14
333.7837837837838,7.03784699437116E-15,1.2532347193744093E-14,1.9570194188115254E-14
337.1621621621622,8.032841970254745E-15,1.4913158674653942E-14,2.2946000644908687E-14
340.5405405405406,9.492482637369244E-15,1.7823590858954154E-14,2.7316073496323398E-14
343.9189189189189,1.1621496858748798E-14,2.1206268804235875E-14,3.282776566298467E-14
347.2972972972973,1.4488645579531888E-14,2.511795902395826E-14,3.960660460349015E-14
350.6756756756757,1.857436828818364E-14,3.039408560431833E-14,4.896845389250197E-14
354.05405405405406,2.5435287408083492E-14,3.8038902079558973E-14,6.347418948764246E-14
357.43243243243245,2.904770242911377E-14,4.376101690503824E-14,7.2808719334152E-14
360.81081081081084,2.403210034431364E-14,4.554927601029843E-14,6.958137635461207E-14
364.1891891891892,1.582199587892008E-14,4.528092971176099E-14,6.110292559068107E-14
367.5675675675676,1.0331853156122131E-14,4.6080778582202935E-14,5.6412631738325064E-14
370.94594594594594,7.64372760603784E-15,4.775968768842204E-14,5.540341529445988E-14
374.3243243243243,6.0556938694920916E-15,5.009246120676244E-14,5.614815507625453E-14
377.7027027027027,5.023397260828801E-15,5.285525806822905E-14,5.787865532905785E-14
381.0810810810811,4.2889825799925824E-15,5.587181880423598E-14,6.016080138422857E-14
384.4594594594595,4.076773201500446E-15,5.834481566891848E-14,6.242158887041893E-14
387.83783783783787,3.976453703741679E-15,6.074591591173068E-14,6.472236961547236E-14
