#Wavelength,Qabs,Qsca,Qext
400,1.1315259108117874E-16,6.617940979950795E-18,1.1977053206112954E-16
402.7027027027027,1.1175752937784867E-16,6.5909738054027274E-18,1.183485031832514E-16
405.4054054054054,1.1034820434998484E-16,6.563004820430103E-18,1.1691120917041493E-16
408.10810810810807,1.0892571251883812E-16,6.534042404675432E-18,1.1545975492351355E-16
410.8108108108108,1.074911630143743E-16,6.504097099402131E-18,1.1399526011377642E-16
413.5135135135135,1.0603673682007779E-16,6.472371802623024E-18,1.1250910862270082E-16
416.2162162162162,1.0447356268922769E-16,6.43038289749586E-18,1.1090394558672355E-16
418.9189189189189,1.0291137301161208E-16,6.387708370336457E-18,1.0929908138194854E-16
421.6216216216216,1.0135115186667049E-16,6.344378405540798E-18,1.0769553027221129E-16
424.3243243243243,9.97938607107994E-17,6.300423797852013E-18,1.0609428450865141E-16
427.02702702702703,9.824043679130242E-17,6.255875850684704E-18,1.0449631264198712E-16
429.72972972972974,9.669179168609305E-17,6.2107662781018555E-18,1.0290255796419491E-16
432.4324324324324,9.521600155340107E-17,6.152897075854606E-18,1.0136889862925568E-16
435.1351351351351,9.378243759238704E-17,6.090483095780584E-18,9.987292068816762E-17
437.8378378378378,9.236593274275513E-17,6.028545373583567E-18,9.83944781163387E-17
440.5405405405405,9.096653310676776E-17,5.967089733105321E-18,9.693362283987308E-17
443.2432432432432,8.958427268726195E-17,5.9061216640721205E-18,9.549039435133406E-17
445.94594594594594,8.821917373436476E-17,5.845646320767179E-18,9.406482005513194E-17
448.64864864864865,8.687124710279993E-17,5.78566852050674E-18,9.265691562330667E-17
451.35135135135135,8.553674420952242E-17,5.7244571736326256E-18,9.126120138315505E-17
454.05405405405406,8.420399007677325E-17,5.655384933268566E-18,8.985937501004181E-17
456.7567567567568,8.289378040302301E-17,5.587307721549775E-18,8.848108812457278E-17
459.4594594594594,8.160578121348655E-17,5.520212733454259E-18,8.712599394694082E-17
462.16216216216213,8.033965945481936E-17,5.454087182294989E-18,8.579374663711435E-17
464.86486486486484,7.909508324519079E-17,5.388918309411334E-18,8.448400155460212E-17
467.56756756756755,7.787172211901813E-17,5.3246933904889355E-18,8.319641550950706E-17
470.27027027027026,7.666924725181048E-17,5.26139974372954E-18,8.193064699554002E-17
472.97297297297297,7.563260565954309E-17,5.2074044775233335E-18,8.084001013706643E-17
475.6756756756757,7.471126303011843E-17,5.1599886004007145E-18,7.987125163051914E-17
478.37837837837833,7.379837851158286E-17,5.113035779259011E-18,7.891141429084187E-17
481.08108108108115,7.289394202155453E-17,5.066540421388071E-18,7.79604824429426E-17
483.78378378378375,7.199794237282068E-17,5.020497111718911E-18,7.701843948453959E-17
486.48648648648646,7.111036723983831E-17,4.974900603764975E-18,7.608526784360329E-17
489.18918918918916,7.023120312739778E-17,4.9297458108651676E-18,7.516094893826295E-17
491.8918918918919,6.93604353457831E-17,4.885027796493592E-18,7.42454631422767E-17
494.5945945945946,6.84980479872497E-17,4.840741767677617E-18,7.333878975492731E-17
497.2972972972973,6.777706001132843E-17,4.798561778414748E-18,7.257562178974318E-17
500,6.718545751546196E-17,4.758443147674026E-18,7.194390066313599E-17
502.70270270270277,6.659787864114349E-17,4.718830104367123E-18,7.131670874551061E-17
505.4054054054055,6.601427939664164E-17,4.679712072929883E-18,7.069399146957152E-17
508.10810810810807,6.543461727679062E-17,4.641078779654513E-18,7.007569605644513E-17
510.8108108108108,6.485885121117778E-17,4.6029202434375055E-18,6.946177145461528E-17
513.5135135135134,6.428694151730969E-17,4.565226765467451E-18,6.885216828277714E-17
516.2162162162163,6.371884985210986E-17,4.527988919881038E-18,6.824683877199089E-17
518.918918918919,6.315453916351765E-17,4.491197545746298E-18,6.764573670926395E-17
521.6216216216217,6.273828086607847E-17,4.462999010647763E-18,6.720127987672623E-17
524.3243243243244,6.271617480500477E-17,4.457847415777083E-18,6.717402222078186E-17
