#Wavelength,Qabs,Qsca,Qext
400,3.577390481814371E-15,7.63202077005935E-16,4.340592558820306E-15
402.7027027027027,3.5336097651519424E-15,7.566420534648946E-16,4.290251818616837E-15
405.4054054054054,3.489326894465164E-15,7.500646047278694E-16,4.239391499193033E-15
408.10810810810807,3.4445759865538264E-15,7.434685353304499E-16,4.1880445218842764E-15
410.8108108108108,3.3993919089556573E-15,7.368530029362596E-16,4.136244911891917E-15
413.5135135135135,3.353548114475223E-15,7.30126007080595E-16,4.083674121555818E-15
416.2162162162162,3.3044290366632853E-15,7.223290699906412E-16,4.026758106653926E-15
418.9189189189189,3.2552474869684843E-15,7.14544475053355E-16,3.969791962021839E-15
421.6216216216216,3.2060401523313963E-15,7.067740760976739E-16,3.91281422842907E-15
424.3243243243243,3.1568430036728122E-15,6.990198333998045E-16,3.855862837072617E-15
427.02702702702703,3.1076912235402354E-15,6.912837977919235E-16,3.798975021332159E-15
429.72972972972974,3.0586191389158122E-15,6.835680952812701E-16,3.742187234197082E-15
432.4324324324324,3.0110533566950003E-15,6.743784590906375E-16,3.685431815785638E-15
435.1351351351351,2.9645093753853272E-15,6.647315805340392E-16,3.6292409559193665E-15
437.8378378378378,2.9184947240228464E-15,6.552411037670406E-16,3.5737358277898866E-15
440.5405405405405,2.8730158006439356E-15,6.459047470634408E-16,3.5189205477073764E-15
443.2432432432432,2.8280782185243536E-15,6.367202510236001E-16,3.4647984695479536E-15
445.94594594594594,2.783686838644187E-15,6.276853780054323E-16,3.4113722166496194E-15
448.64864864864865,2.7398458020325925E-15,6.187979116167891E-16,3.3586437136493816E-15
451.35135135135135,2.6964197549125155E-15,6.098613416312141E-16,3.3062810965437298E-15
454.05405405405406,2.6529660797528504E-15,6.001366166592024E-16,3.2531026964120526E-15
456.7567567567568,2.6102494151453767E-15,5.906160848144234E-16,3.2008654999598E-15
459.4594594594594,2.5682617111738835E-15,5.81295029648208E-16,3.1495567408220913E-15
462.16216216216213,2.526994613420072E-15,5.721688298667209E-16,3.099163443286793E-15
464.86486486486484,2.4864394979348118E-15,5.632329592738607E-16,3.0496724572086725E-15
467.56756756756755,2.446587504748749E-15,5.544829864757329E-16,3.0010704912244817E-15
470.27027027027026,2.407429568730666E-15,5.459145743520594E-16,2.9533441430827253E-15
472.97297297297297,2.3730297188527177E-15,5.383582119482315E-16,2.911387930800949E-15
475.6756756756757,2.3419659129088465E-15,5.315343433811595E-16,2.873500256290006E-15
478.37837837837833,2.3112400122133584E-15,5.248296368252457E-16,2.836069649038604E-15
481.08108108108115,2.280850386379748E-15,5.182411391707829E-16,2.799091525550531E-15
483.78378378378375,2.2507953587900407E-15,5.117659994167512E-16,2.762561358206792E-15
486.48648648648646,2.221073208013755E-15,5.05401464526146E-16,2.726474672539901E-15
489.18918918918916,2.191682057815798E-15,4.99144676913174E-16,2.690826734728972E-15
491.8918918918919,2.1626204277221515E-15,4.929934093882987E-16,2.65561383711045E-15
494.5945945945946,2.13388625453996E-15,4.869450361999212E-16,2.620831290739881E-15
497.2972972972973,2.1091629048469326E-15,4.811177400403757E-16,2.5902806448873083E-15
500,2.088122350184938E-15,4.755113268733479E-16,2.563633677058286E-15
502.70270270270277,2.0672917141413618E-15,4.70013268992154E-16,2.537304983133516E-15
505.4054054054055,2.0466675037594088E-15,4.646204415425087E-16,2.5112879453019174E-15
508.10810810810807,2.0262463238965694E-15,4.593298326967923E-16,2.4855761565933617E-15
510.8108108108108,2.0060248743239333E-15,4.541385390316041E-16,2.4601634133555373E-15
513.5135135135134,1.9859999471156653E-15,4.490437609653221E-16,2.4350437080809873E-15
516.2162162162163,1.966168424136896E-15,4.4404279846929455E-16,2.4102112226061905E-15
