#Wavelength,Qabs,Qsca,Qext
400,9.20837465948703E-15,3.394114360496814E-15,1.2602489019983845E-14
402.7027027027027,9.119903367404769E-15,3.3618262965346097E-15,1.2481729663939379E-14
405.4054054054054,9.028744254029294E-15,3.329304318957353E-15,1.2358048572986646E-14
408.10810810810807,8.935006055851459E-15,3.296553520079046E-15,1.2231559575930505E-14
410.8108108108108,8.838801657578343E-15,3.2635803743099652E-15,1.2102382031888308E-14
413.5135135135135,8.739628362469316E-15,3.229995225379364E-15,1.196962358784868E-14
416.2162162162162,8.631255618852843E-15,3.191620989479674E-15,1.1822876608332517E-14
418.9189189189189,8.5212583192957E-15,3.1531534995877446E-15,1.1674411818883445E-14
421.6216216216216,8.40978386307207E-15,3.1146164921387557E-15,1.1524400355210826E-14
424.3243243243243,8.296978735803509E-15,3.0760337628082357E-15,1.1373012498611744E-14
427.02702702702703,8.182988090637628E-15,3.0374290801632136E-15,1.1220417170800841E-14
429.72972972972974,8.067955343409856E-15,2.998826104640139E-15,1.1066781448049995E-14
432.4324324324324,7.954021178973397E-15,2.952977058039905E-15,1.0906998237013302E-14
435.1351351351351,7.84101982389518E-15,2.9048336675429697E-15,1.0745853491438149E-14
437.8378378378378,7.728397250436442E-15,2.8573938931331616E-15,1.0585791143569604E-14
440.5405405405405,7.6162376036512E-15,2.810662169668413E-15,1.0426899773319614E-14
443.2432432432432,7.504619831386596E-15,2.7646417084011402E-15,1.0269261539787737E-14
445.94594594594594,7.39361782616884E-15,2.7193345706857086E-15,1.0112952396854549E-14
448.64864864864865,7.283300570836483E-15,2.674741741039263E-15,9.958042311875747E-15
451.35135135135135,7.173289358022596E-15,2.6299732419667575E-15,9.803262599989353E-15
454.05405405405406,7.062160557736189E-15,2.581661203066831E-15,9.64382176080302E-15
456.7567567567568,6.952366890213452E-15,2.5343647762267994E-15,9.486731666440252E-15
459.4594594594594,6.843939661956218E-15,2.488069967492089E-15,9.332009629448308E-15
462.16216216216213,6.736905827998563E-15,2.4427621090048093E-15,9.179667937003371E-15
464.86486486486484,6.631288273572492E-15,2.398425953720955E-15,9.029714227293446E-15
467.56756756756755,6.527106084546096E-15,2.3550457644594104E-15,8.882151849005507E-15
470.27027027027026,6.424374808312892E-15,2.3126053938515483E-15,8.73698020216444E-15
472.97297297297297,6.3332233828416854E-15,2.274570823061929E-15,8.607794205903614E-15
475.6756756756757,6.250204097378668E-15,2.2397745276195654E-15,8.489978624998233E-15
478.37837837837833,6.1679039656855706E-15,2.205655384770717E-15,8.373559350456288E-15
481.08108108108115,6.0863357490605055E-15,2.1721986978246288E-15,8.258534446885134E-15
483.78378378378375,6.005510984837746E-15,2.139390037515587E-15,8.144901022353333E-15
486.48648648648646,5.925440050730053E-15,2.1072152453817353E-15,8.032655296111788E-15
489.18918918918916,5.8461322266144005E-15,2.0756604360030163E-15,7.921792662617417E-15
491.8918918918919,5.767595751990002E-15,2.0447119995783E-15,7.812307751568303E-15
494.5945945945946,5.689837882286047E-15,2.014356601824461E-15,7.704194484110508E-15
497.2972972972973,5.62186688100751E-15,1.9849100283023553E-15,7.606776909309865E-15
500,5.562933831946597E-15,1.9563989163684305E-15,7.519332748315027E-15
502.70270270270277,5.504573944681459E-15,1.9285176144358233E-15,7.433091559117282E-15
505.4054054054055,5.446782329896382E-15,1.9012477964417647E-15,7.348030126338147E-15
508.10810810810807,5.38955396427806E-15,1.8745717330668318E-15,7.264125697344892E-15
510.8108108108108,5.3328837113302255E-15,1.848472274259479E-15,7.181355985589704E-15
513.5135135135134,5.276766339316823E-15,1.8229328314445496E-15,7.099699170761372E-15
516.2162162162163,5.22119653984752E-15,1.797937359281102E-15,7.019133899128622E-15
518.918918918919,5.166168943352387E-15,1.7734703388360428E-15,6.93963928218843E-15
521.6216216216217,5.1217951291504234E-15,1.752627286179856E-15,6.874422415330279E-15
524.3243243243244,5.105389364334206E-15,1.7408678900708853E-15,6.8462572544050914E-15
527.0270270270271,5.088955862151741E-15,1.7296655560810473E-15,6.818621418232788E-15
529.7297297297298,5.072461151405608E-15,1.7190075521020261E-15,6.791468703507635E-15
532.4324324324324,5.055870814550327E-15,1.7088816535807098E-15,6.764752468131037E-15
