#Wavelength,Qabs,Qsca,Qext
400,3.7951072957508494E-14,5.086306317472673E-14,8.881413613223522E-14
402.7027027027027,3.763031950088693E-14,5.104884509884326E-14,8.867916459973018E-14
405.4054054054054,3.7306263296560076E-14,5.124371305985995E-14,8.854997635642002E-14
408.10810810810807,3.6980585295591065E-14,5.144837885721421E-14,8.842896415280528E-14
410.8108108108108,3.665491754375701E-14,5.16634747262523E-14,8.831839227000931E-14
413.5135135135135,3.633091760782732E-14,5.188946321374979E-14,8.822038082157711E-14
416.2162162162162,3.601105740082809E-14,5.212589322157923E-14,8.813695062240731E-14
418.9189189189189,3.5695662466225227E-14,5.237416512558546E-14,8.806982759181068E-14
421.6216216216216,3.5386017708134836E-14,5.263457145117123E-14,8.802058915930607E-14
424.3243243243243,3.5083299905739635E-14,5.290732274559706E-14,8.799062265133669E-14
427.02702702702703,3.478857365332766E-14,5.319255019311672E-14,8.798112384644438E-14
429.72972972972974,3.450277103608787E-14,5.3490324816964535E-14,8.799309585305241E-14
432.4324324324324,3.426605551907143E-14,5.376548074807327E-14,8.80315362671447E-14
435.1351351351351,3.405531988082348E-14,5.4039086859197993E-14,8.809440674002147E-14
437.8378378378378,3.3855373434436694E-14,5.432490138837617E-14,8.818027482281287E-14
440.5405405405405,3.366661581224188E-14,5.462262348895095E-14,8.828923930119284E-14
443.2432432432432,3.3489365097562775E-14,5.4931910340707084E-14,8.842127543826986E-14
445.94594594594594,3.332386251645337E-14,5.525238085457281E-14,8.857624337102619E-14
448.64864864864865,3.3170277346519774E-14,5.558361908152329E-14,8.875389642804306E-14
451.35135135135135,3.303108415313709E-14,5.592295205774671E-14,8.89540362108838E-14
454.05405405405406,3.291570178739347E-14,5.626094808442059E-14,8.917664987181406E-14
456.7567567567568,3.2812216515009823E-14,5.660814019023457E-14,8.94203567052444E-14
459.4594594594594,3.2720554326487175E-14,5.696399512494303E-14,8.968454945143021E-14
462.16216216216213,3.264059605519333E-14,5.732796028269088E-14,8.99685563378842E-14
464.86486486486484,3.257218131894236E-14,5.769946531089749E-14,9.027164662983985E-14
467.56756756756755,3.251511219345617E-14,5.80779235072913E-14,9.059303570074748E-14
470.27027027027026,3.2469156667649284E-14,5.846273302338404E-14,9.093188969103332E-14
472.97297297297297,3.2456473416501057E-14,5.88302992570094E-14,9.128677267351045E-14
475.6756756756757,3.2470175764908E-14,5.918604106611227E-14,9.165621683102027E-14
478.37837837837833,3.2493790588325005E-14,5.954572431803482E-14,9.203951490635983E-14
481.08108108108115,3.2527005403331086E-14,5.990872060883441E-14,9.24357260121655E-14
483.78378378378375,3.2569490443727637E-14,6.027439637416104E-14,9.284388681788867E-14
486.48648648648646,3.262090026268808E-14,6.064211325471412E-14,9.326301351740221E-14
489.18918918918916,3.268087514134517E-14,6.101122846999119E-14,9.369210361133636E-14
