#Wavelength,Qabs,Qsca,Qext
400,2.9792448264284174E-14,4.0431988463380575E-14,7.022443672766475E-14
402.7027027027027,2.962843799757597E-14,4.0737947539624047E-14,7.036638553720001E-14
405.4054054054054,2.947359997347078E-14,4.105183107464074E-14,7.052543104811153E-14
408.10810810810807,2.9328372982350533E-14,4.137342379204242E-14,7.070179677439295E-14
410.8108108108108,2.919310914974073E-14,4.1702469483838716E-14,7.089557863357945E-14
413.5135135135135,2.906814953617322E-14,4.203858542656634E-14,7.110673496273956E-14
416.2162162162162,2.895445222653748E-14,4.238050369562155E-14,7.133495592215903E-14
418.9189189189189,2.885128910976296E-14,4.272887471429174E-14,7.158016382405469E-14
421.6216216216216,2.8758703118888566E-14,4.3083296701136535E-14,7.18419998200251E-14
424.3243243243243,2.8676671793410276E-14,4.3443335864562965E-14,7.212000765797323E-14
427.02702702702703,2.860511191318243E-14,4.380852771951108E-14,7.24136396326935E-14
429.72972972972974,2.854388398694254E-14,4.4178378281321786E-14,7.272226226826433E-14
432.4324324324324,2.8522668818550437E-14,4.451493576778914E-14,7.303760458633957E-14
435.1351351351351,2.8523043957935414E-14,4.4839835880787295E-14,7.336287983872272E-14
437.8378378378378,2.853278587037688E-14,4.516739558199404E-14,7.370018145237093E-14
440.5405405405405,2.855158373029944E-14,4.549705291065607E-14,7.404863664095551E-14
443.2432432432432,2.857909897577687E-14,4.582823079598988E-14,7.440732977176676E-14
445.94594594594594,2.861496758265886E-14,4.616033754175254E-14,7.477530512441141E-14
448.64864864864865,2.8658802144524975E-14,4.6492767313975766E-14,7.515156945850074E-14
451.35135135135135,2.8712009278529787E-14,4.682251217926359E-14,7.553452145779337E-14
454.05405405405406,2.878138013345284E-14,4.7139360697692784E-14,7.592074083114563E-14
456.7567567567568,2.885740576699382E-14,4.745455736819959E-14,7.631196313519342E-14
459.4594594594594,2.8939634843639095E-14,4.7767466528195693E-14,7.67071013718348E-14
462.16216216216213,2.9027601852875125E-14,4.807744352206272E-14,7.710504537493785E-14
464.86486486486484,2.9120828296869635E-14,4.8383835479624453E-14,7.750466377649409E-14
467.56756756756755,2.921882388107809E-14,4.8685982180651416E-14,7.790480606172951E-14
470.27027027027026,2.932108759926784E-14,4.8983217050293074E-14,7.83043046495609E-14
472.97297297297297,2.944494804951961E-14,4.925099753887103E-14,7.869594558839065E-14
475.6756756756757,2.9584943075124775E-14,4.949535661401865E-14,7.908029968914343E-14
478.37837837837833,2.972779147175969E-14,4.973282671546228E-14,7.946061818722196E-14
481.08108108108115,2.987300222579683E-14,4.996281484424205E-14,7.983581707003889E-14
483.78378378378375,3.002007955264046E-14,5.018473234761989E-14,8.020481190026035E-14
486.48648648648646,3.0168523851246474E-14,5.0397996265136926E-14,8.05665201163834E-14
489.18918918918916,3.0317832630128645E-14,5.060203078135658E-14,8.091986341148522E-14
491.8918918918919,3.0467501543103594E-14,5.079626873883642E-14,8.126377028194001E-14
494.5945945945946,3.061702542540139E-14,5.098015323608092E-14,8.15971786614823E-14
497.2972972972973,3.079434996717601E-14,5.111663033922544E-14,8.191098030640145E-14
500,3.0997571636569486E-14,5.120787168484468E-14,8.220544332141417E-14
502.70270270270277,3.1199814331632825E-14,5.1287702201304705E-14,8.248751653293753E-14
505.4054054054055,3.140064481608115E-14,5.1355788262400774E-14,8.275643307848193E-14
508.10810810810807,3.159963352297698E-14,5.141181694949185E-14,8.301145047246884E-14
510.8108108108108,3.1796355557795683E-14,5.145549701289631E-14,8.325185257069199E-14
513.5135135135134,3.1990391670733986E-14,5.148655981445462E-14,8.34769514851886E-14
516.2162162162163,3.21813292808515E-14,5.150476019848541E-14,8.368608947933691E-14
518.918918918919,3.236876347584304E-14,5.150987731937352E-14,8.387864079521656E-14
521.6216216216217,3.2581399187288484E-14,5.1467595459823025E-14,8.404899464711151E-14
524.3243243243244,3.287074251312887E-14,5.131858463577225E-14,8.418932714890112E-14
527.0270270270271,3.31572163981768E-14,5.115678970676428E-14,8.431400610494109E-14
529.7297297297298,3.344052489563207E-14,5.098234658374132E-14,8.442287147937338E-14
532.4324324324324,3.3720381636834384E-14,5.0795414666465804E-14,8.451579630330018E-14
535.1351351351352,3.399651045710218E-14,5.05961760290481E-14,8.459268648615028E-14
537.8378378378378,3.4268645947479906E-14,5.0384834549571255E-14,8.465348049705116E-14
540.5405405405405,3.4536533993135487E-14,5.016161494776691E-14,8.46981489409024E-14
543.2432432432432,3.4799932238865176E-14,4.992676177506641E-14,8.472669401393158E-14
545.9459459459459,3.5058610509693963E-14,4.968053834558008E-14,8.473914885527403E-14
548.6486486486486,3.530873109474221E-14,4.942715195561997E-14,8.473588305036218E-14
551.3513513513514,3.5354289005782735E-14,4.937449974104621E-14,8.472878874682894E-14
554.0540540540541,3.539067170239083E-14,4.9305843346488754E-14,8.469651504887959E-14
556.7567567567567,3.541761885694917E-14,4.922113498271999E-14,8.463875383966916E-14
559.4594594594595,3.543489678182455E-14,4.912036322742485E-14,8.45552600092494E-14
562.1621621621621,3.544227245421272E-14,4.9003599688529595E-14,8.444587214274232E-14
564.8648648648648,3.543962394945162E-14,4.887081588721113E-14,8.431043983666275E-14
567.5675675675675,3.5426771183718095E-14,4.872215296328972E-14,8.414892414700782E-14
570.2702702702703,3.5403592582361275E-14,4.85577447790768E-14,8.396133736143808E-14
572.972972972973,3.536999532079696E-14,4.8377760530066184E-14,8.374775585086314E-14
575.6756756756757,3.5325915306744956E-14,4.8182403987364574E-14,8.350831929410953E-14
578.3783783783784,3.527131705720379E-14,4.797191253121047E-14,8.324322958841425E-14
581.0810810810812,3.5206193386267257E-14,4.774655604614518E-14,8.295274943241245E-14
583.7837837837839,3.482075290473624E-14,4.7705054875642755E-14,8.2525807780379E-14
586.4864864864865,3.4230977453638115E-14,4.773490532481534E-14,8.196588277845346E-14
589.1891891891893,3.3624504281080206E-14,4.770920542789522E-14,8.133370970897542E-14
591.8918918918919,3.300326488113784E-14,4.762953158789666E-14,8.06327964690345E-14
594.5945945945946,3.2369233413240877E-14,4.7497738258589655E-14,7.986697167183054E-14
597.2972972972973,3.172440387762443E-14,4.7315925992038666E-14,7.90403298696631E-14
600,3.1070768215034806E-14,4.708640756720723E-14,7.815717578224204E-14
602.7027027027027,3.0410295697060294E-14,4.68116731011604E-14,7.722196879822069E-14
605.4054054054054,2.9744914040650545E-14,4.6494354892375124E-14,7.623926893302567E-14
608.1081081081081,2.907649247766251E-14,4.613719277310013E-14,7.521368525076264E-14
610.8108108108107,2.8406826982879673E-14,4.5743000612008027E-14,7.41498275948877E-14
613.5135135135135,2.7737627783059466E-14,4.5314634555582376E-14,7.305226233864184E-14
616.2162162162161,2.7070509165172727E-14,4.485496343996049E-14,7.192547260513322E-14
618.9189189189188,2.6465648934939874E-14,4.436531436246127E-14,7.083096329740114E-14
621.6216216216216,2.587953016256003E-14,4.385354596668689E-14,6.973307612924692E-14
624.3243243243244,2.5296786164043822E-14,4.332278181116132E-14,6.861956797520515E-14
627.0270270270271,2.4718413885864906E-14,4.277515371522201E-14,6.749356760108691E-14
629.7297297297298,2.4145333925754656E-14,4.2212729996479874E-14,6.635806392223452E-14
632.4324324324325,2.3578389658398343E-14,4.163750576397451E-14,6.521589542237285E-14
635.1351351351352,2.301834727857489E-14,4.1051394929801017E-14,6.406974220837591E-14
637.8378378378379,2.246589668587381E-14,4.0456223838866006E-14,6.292212052473982E-14
640.5405405405405,2.1921601942037282E-14,3.985363646900479E-14,6.177523841104207E-14
643.2432432432433,2.138610739730899E-14,3.92454454961414E-14,6.06315528934504E-14
645.9459459459459,2.085983593632431E-14,3.8633108644335186E-14,5.949294458065949E-14
648.6486486486486,2.0343193555806236E-14,3.801806749335128E-14,5.836126104915752E-14
651.3513513513514,1.983652288096384E-14,3.740166481889954E-14,5.723818769986338E-14
654.0540540540541,1.9340106789650046E-14,3.678514559642185E-14,5.6125252386071896E-14
656.7567567567568,1.8854172193876833E-14,3.616965876928471E-14,5.502383096316154E-14
659.4594594594594,1.8378893887830473E-14,3.5556259681642585E-14,5.393515356947306E-14
662.1621621621622,1.7987046301914855E-14,3.4966914700354184E-14,5.295396100226904E-14
664.8648648648648,1.7603258077274573E-14,3.4382313092084523E-14,5.1985571169359093E-14
667.5675675675676,1.7226512160476487E-14,3.380270475648309E-14,5.102921691695958E-14
670.2702702702702,1.685690222579175E-14,3.3228602049706164E-14,5.0085504275497913E-14
672.9729729729729,1.6494498177084075E-14,3.2660467222476E-14,4.9154965399560074E-14
675.6756756756756,1.6139347832716512E-14,3.2098714792366024E-14,4.823806262508254E-14
678.3783783783784,1.5791478591795645E-14,3.154371396564011E-14,4.733519255743575E-14
681.0810810810812,1.5450899042714217E-14,3.099579108648049E-14,4.64466901291947E-14
683.7837837837839,1.5117600534130634E-14,3.0455232093808105E-14,4.557283262793874E-14
686.4864864864866,1.4791558675984395E-14,2.9922284957807256E-14,4.4713843633791654E-14
689.1891891891892,1.4472734788628955E-14,2.939716207289169E-14,4.386989686152064E-14
691.891891891892,1.4161077271257094E-14,2.888004261702941E-14,4.3041119888286503E-14
694.5945945945946,1.385652291010916E-14,2.8371074833634213E-14,4.222759774374337E-14
697.2972972972974,1.3558998107268146E-14,2.787037824361474E-14,4.142937635088289E-14
700,1.3268420046876454E-14,2.737804578590614E-14,4.064646583278259E-14
702.7027027027027,1.2984697770506182E-14,2.689414586175941E-14,3.9878843632265594E-14
705.4054054054054,1.271579257440592E-14,2.6421960015641345E-14,3.913775259004726E-14
708.1081081081081,1.2468707506314568E-14,2.596448861498479E-14,3.8433196121299354E-14
710.8108108108108,1.2226954462276641E-14,2.551519921610168E-14,3.774215367837832E-14
713.5135135135134,1.1990463207473281E-14,2.5074070805854118E-14,3.70645340133274E-14
716.2162162162163,1.1759159416725962E-14,2.4641069536140892E-14,3.640022895286685E-14
718.9189189189188,1.1532965220394409E-14,2.4216149899456423E-14,3.574911511985083E-14
721.6216216216217,1.1311799695923794E-14,2.3799255828341748E-14,3.511105552426554E-14
724.3243243243243,1.109557934974245E-14,2.3390321738531202E-14,3.448590108827365E-14
727.027027027027,1.0884218533182165E-14,2.298927349692448E-14,3.3873492030106644E-14
729.7297297297297,1.0677629852987627E-14,2.2596029339988487E-14,3.327365919297611E-14
732.4324324324325,1.0475724523384175E-14,2.2210500718576948E-14,3.268622524196112E-14
735.1351351351352,1.027841271174179E-14,2.1832593095405646E-14,3.2111005807147437E-14
737.8378378378379,1.0085603838923223E-14,2.1462206676975755E-14,3.1547810515898976E-14
740.5405405405406,9.897206859032677E-15,2.109923710398081E-14,3.099644396301349E-14
743.2432432432432,9.713130516995819E-15,2.0743576080522663E-14,3.045670659751848E-14
745.945945945946,9.533283572079554E-15,2.0395111961223675E-14,2.992839553330323E-14
748.6486486486486,9.35757501085839E-15,2.0053730290779728E-14,2.9411305301638117E-14
751.3513513513515,9.185914232576515E-15,1.9719314300311004E-14,2.890522853288752E-14
754.0540540540541,9.018211213489335E-15,1.9391745367211342E-14,2.8409956580700676E-14
756.7567567567568,8.857809032026935E-15,1.9072406553515014E-14,2.793021558554195E-14
759.4594594594595,8.709644275405399E-15,1.8763383196340676E-14,2.7473027471746075E-14
762.1621621621622,8.564612796683641E-15,1.8460605345227746E-14,2.7025218141911387E-14
764.8648648648649,8.422649785605628E-15,1.816395698675095E-14,2.658660677235658E-14
767.5675675675675,8.28369095888815E-15,1.7873322172875058E-14,2.6157013131763207E-14
770.2702702702703,8.147672641413459E-15,1.758858523483494E-14,2.5736257876248396E-14
772.9729729729729,8.014531836869294E-15,1.7309630984935127E-14,2.532416282180442E-14
775.6756756756757,7.88420628862608E-15,1.703634488442251E-14,2.492055117304859E-14
778.3783783783783,7.756634533986537E-15,1.676861321158571E-14,2.4525247745572246E-14
781.081081081081,7.63175595567116E-15,1.650632319576903E-14,2.4138079151440188E-14
